Source,Target,Weight,Type
young-adult,fiction,1485268,Undirected
young-adult,dystopia,598266,Undirected
young-adult,fantasy,1939214,Undirected
young-adult,science-fiction,547778,Undirected
young-adult,romance,1388404,Undirected
young-adult,contemporary,456353,Undirected
young-adult,realistic-fiction,248855,Undirected
young-adult,teen,61044,Undirected
young-adult,vampires,215701,Undirected
young-adult,paranormal,469399,Undirected
young-adult,historical-fiction,158553,Undirected
young-adult,historical,53831,Undirected
young-adult,classics,313676,Undirected
young-adult,war,26544,Undirected
young-adult,school,31538,Undirected
young-adult,literature,25173,Undirected
young-adult,adventure,93110,Undirected
young-adult,magic,167424,Undirected
young-adult,plays,6941,Undirected
young-adult,audiobook,78554,Undirected
young-adult,urban-fantasy,139838,Undirected
young-adult,coming-of-age,37422,Undirected
young-adult,novels,10543,Undirected
young-adult,mystery,77268,Undirected
young-adult,mental-health,36351,Undirected
young-adult,retellings,71198,Undirected
young-adult,new-adult,100086,Undirected
young-adult,science-fiction-fantasy,17940,Undirected
young-adult,horror,20454,Undirected
young-adult,magical-realism,2760,Undirected
young-adult,crime,2971,Undirected
young-adult,young-adult-fantasy,116066,Undirected
young-adult,chick-lit,64992,Undirected
young-adult,drama,1347,Undirected
young-adult,adult,11065,Undirected
young-adult,aliens,33165,Undirected
young-adult,adult-fiction,1835,Undirected
young-adult,contemporary-romance,30312,Undirected
young-adult,college,7582,Undirected
young-adult,steampunk,34026,Undirected
young-adult,fae,11947,Undirected
young-adult,angels,62630,Undirected
young-adult,read-for-school,8035,Undirected
young-adult,paranormal-romance,27056,Undirected
young-adult,werewolves,15612,Undirected
young-adult,holocaust,3370,Undirected
young-adult,music,4554,Undirected
young-adult,dragons,23044,Undirected
young-adult,lgbt,57649,Undirected
young-adult,humor,9396,Undirected
young-adult,world-war-ii,10841,Undirected
young-adult,race,9881,Undirected
young-adult,fairy-tales,17323,Undirected
young-adult,queer,7292,Undirected
young-adult,psychology,1455,Undirected
young-adult,young-adult-contemporary,11238,Undirected
young-adult,high-school,11062,Undirected
young-adult,mythology,12977,Undirected
young-adult,fairies,8431,Undirected
young-adult,thriller,4176,Undirected
young-adult,mystery-thriller,684,Undirected
young-adult,short-stories,15043,Undirected
young-adult,ghosts,3933,Undirected
young-adult,mental-illness,6676,Undirected
young-adult,post-apocalyptic,7330,Undirected
young-adult,survival,2905,Undirected
young-adult,time-travel,8030,Undirected
young-adult,zombies,4310,Undirected
young-adult,high-fantasy,15604,Undirected
young-adult,supernatural,5251,Undirected
young-adult,christmas,8076,Undirected
young-adult,literary-fiction,987,Undirected
young-adult,graphic-novels,12799,Undirected
young-adult,comics,6307,Undirected
young-adult,graphic-novels-comics,3889,Undirected
young-adult,animals,1804,Undirected
young-adult,espionage,2785,Undirected
young-adult,death,1668,Undirected
young-adult,books-about-books,1163,Undirected
young-adult,military-fiction,718,Undirected
young-adult,witches,1786,Undirected
young-adult,african-american,413,Undirected
young-adult,abuse,1616,Undirected
young-adult,anthologies,1770,Undirected
young-adult,novella,760,Undirected
fiction,dystopia,549355,Undirected
fiction,fantasy,2368340,Undirected
fiction,science-fiction,852851,Undirected
fiction,romance,1147329,Undirected
fiction,contemporary,883252,Undirected
fiction,realistic-fiction,107643,Undirected
fiction,teen,27553,Undirected
fiction,mystery,649890,Undirected
fiction,thriller,375816,Undirected
fiction,crime,210878,Undirected
fiction,mystery-thriller,232867,Undirected
fiction,suspense,164657,Undirected
fiction,vampires,119937,Undirected
fiction,paranormal,156890,Undirected
fiction,historical-fiction,1270767,Undirected
fiction,historical,438574,Undirected
fiction,classics,2443054,Undirected
fiction,war,121482,Undirected
fiction,adult,369113,Undirected
fiction,adult-fiction,234936,Undirected
fiction,erotica,16146,Undirected
fiction,bdsm,12841,Undirected
fiction,school,225845,Undirected
fiction,literature,692025,Undirected
fiction,chick-lit,220888,Undirected
fiction,audiobook,384695,Undirected
fiction,adventure,219324,Undirected
fiction,space,15248,Undirected
fiction,novels,432370,Undirected
fiction,spirituality,38540,Undirected
fiction,world-war-ii,43178,Undirected
fiction,magic,107163,Undirected
fiction,plays,81579,Undirected
fiction,urban-fantasy,75416,Undirected
fiction,coming-of-age,50167,Undirected
fiction,epic-fantasy,84926,Undirected
fiction,science-fiction-fantasy,210893,Undirected
fiction,high-fantasy,105152,Undirected
fiction,literary-fiction,204919,Undirected
fiction,art,12009,Undirected
fiction,mental-health,35206,Undirected
fiction,time-travel,56989,Undirected
fiction,book-club,120558,Undirected
fiction,new-adult,37183,Undirected
fiction,feminism,56077,Undirected
fiction,post-apocalyptic,56237,Undirected
fiction,horror,359079,Undirected
fiction,magical-realism,61421,Undirected
fiction,humor,176780,Undirected
fiction,politics,22017,Undirected
fiction,animals,17121,Undirected
fiction,dogs,9123,Undirected
fiction,gothic,95719,Undirected
fiction,young-adult-fantasy,30885,Undirected
fiction,drama,66293,Undirected
fiction,australia,7479,Undirected
fiction,christian,7398,Undirected
fiction,christian-fiction,6989,Undirected
fiction,religion,25412,Undirected
fiction,faith,3693,Undirected
fiction,mythology,34890,Undirected
fiction,aliens,6565,Undirected
fiction,retellings,18890,Undirected
fiction,holocaust,12072,Undirected
fiction,france,47271,Undirected
fiction,medieval,8394,Undirected
fiction,japan,29260,Undirected
fiction,witches,7815,Undirected
fiction,read-for-school,20128,Undirected
fiction,psychology,32565,Undirected
fiction,africa,46358,Undirected
fiction,medicine,3892,Undirected
fiction,ethiopia,3885,Undirected
fiction,zombies,17227,Undirected
fiction,books-about-books,31135,Undirected
fiction,comedy,34978,Undirected
fiction,lgbt,59171,Undirected
fiction,werewolves,5433,Undirected
fiction,dragons,19939,Undirected
fiction,contemporary-romance,20619,Undirected
fiction,music,10041,Undirected
fiction,russia,61657,Undirected
fiction,inspirational,11690,Undirected
fiction,china,19636,Undirected
fiction,asia,14444,Undirected
fiction,british-literature,32163,Undirected
fiction,ireland,9375,Undirected
fiction,short-stories,61377,Undirected
fiction,american,47753,Undirected
fiction,race,12634,Undirected
fiction,westerns,15629,Undirected
fiction,psychological-thriller,1968,Undirected
fiction,fae,1521,Undirected
fiction,italy,9507,Undirected
fiction,japanese-literature,12121,Undirected
fiction,space-opera,20333,Undirected
fiction,fairy-tales,10266,Undirected
fiction,russian-literature,28634,Undirected
fiction,queer,4055,Undirected
fiction,travel,11132,Undirected
fiction,christmas,10806,Undirected
fiction,young-adult-contemporary,3033,Undirected
fiction,ghosts,3587,Undirected
fiction,high-school,9207,Undirected
fiction,family,4831,Undirected
fiction,graphic-novels,32795,Undirected
fiction,comics,22502,Undirected
fiction,graphic-novels-comics,7893,Undirected
fiction,czech-literature,6428,Undirected
fiction,italian-literature,4001,Undirected
fiction,biography-memoir,3012,Undirected
fiction,canada,17697,Undirected
fiction,turkish-literature,898,Undirected
fiction,india,29641,Undirected
fiction,apocalyptic,288,Undirected
fiction,indian-literature,14704,Undirected
fiction,new-york,4872,Undirected
fiction,sports,2665,Undirected
fiction,baseball,2530,Undirected
fiction,botswana,2941,Undirected
fiction,african-american,13531,Undirected
fiction,food,1767,Undirected
fiction,cyberpunk,21526,Undirected
fiction,architecture,856,Undirected
fiction,environment,1998,Undirected
fiction,legal-thriller,5482,Undirected
fiction,asian-literature,1419,Undirected
fiction,mental-illness,5616,Undirected
fiction,survival,1065,Undirected
fiction,supernatural,6092,Undirected
fiction,knitting,1375,Undirected
fiction,alternate-history,6978,Undirected
fiction,southern,1008,Undirected
fiction,novella,1056,Undirected
fiction,french-literature,4562,Undirected
fiction,19th-century,16100,Undirected
fiction,scotland,2076,Undirected
fiction,detective,9717,Undirected
fiction,military-fiction,2201,Undirected
fiction,historical-romance,1815,Undirected
fiction,regency,664,Undirected
fiction,espionage,2024,Undirected
fiction,sudan,1283,Undirected
fiction,death,530,Undirected
fiction,steampunk,10247,Undirected
fiction,medical,1021,Undirected
fiction,jewish,2447,Undirected
fiction,dark-fantasy,1420,Undirected
fiction,arthurian,2781,Undirected
fiction,speculative-fiction,1711,Undirected
fiction,20th-century,7201,Undirected
fiction,anthropology,1569,Undirected
fiction,abuse,1168,Undirected
fiction,spanish-literature,4960,Undirected
fiction,journalism,1410,Undirected
fiction,nigeria,3057,Undirected
fiction,historical-mystery,1330,Undirected
dystopia,fantasy,454131,Undirected
dystopia,science-fiction,497111,Undirected
dystopia,romance,259011,Undirected
dystopia,adventure,20152,Undirected
dystopia,classics,220652,Undirected
dystopia,literature,41424,Undirected
dystopia,novels,23968,Undirected
dystopia,retellings,17025,Undirected
dystopia,feminism,10999,Undirected
dystopia,post-apocalyptic,23203,Undirected
dystopia,horror,22522,Undirected
dystopia,politics,7228,Undirected
dystopia,school,12101,Undirected
dystopia,young-adult-fantasy,9755,Undirected
dystopia,aliens,6999,Undirected
dystopia,adult,5187,Undirected
dystopia,audiobook,12694,Undirected
dystopia,contemporary,5807,Undirected
dystopia,literary-fiction,3171,Undirected
dystopia,paranormal,28572,Undirected
dystopia,historical-fiction,3360,Undirected
dystopia,zombies,5556,Undirected
dystopia,angels,8440,Undirected
dystopia,science-fiction-fantasy,6389,Undirected
dystopia,coming-of-age,768,Undirected
dystopia,canada,4041,Undirected
dystopia,urban-fantasy,2606,Undirected
dystopia,magic,2061,Undirected
dystopia,short-stories,2212,Undirected
dystopia,cyberpunk,9964,Undirected
dystopia,survival,1428,Undirected
dystopia,alternate-history,1911,Undirected
dystopia,mystery,2137,Undirected
dystopia,time-travel,1955,Undirected
dystopia,thriller,1792,Undirected
dystopia,high-fantasy,434,Undirected
dystopia,vampires,2609,Undirected
dystopia,teen,1900,Undirected
dystopia,steampunk,1197,Undirected
dystopia,lgbt,1300,Undirected
fantasy,science-fiction,600147,Undirected
fantasy,romance,1183262,Undirected
fantasy,vampires,314063,Undirected
fantasy,paranormal,625384,Undirected
fantasy,classics,518109,Undirected
fantasy,novels,11589,Undirected
fantasy,spirituality,6734,Undirected
fantasy,adventure,403143,Undirected
fantasy,historical-fiction,217681,Undirected
fantasy,magic,564558,Undirected
fantasy,plays,26682,Undirected
fantasy,urban-fantasy,341762,Undirected
fantasy,epic-fantasy,416797,Undirected
fantasy,adult,263220,Undirected
fantasy,science-fiction-fantasy,591918,Undirected
fantasy,high-fantasy,529691,Undirected
fantasy,time-travel,45684,Undirected
fantasy,contemporary,35627,Undirected
fantasy,retellings,100140,Undirected
fantasy,feminism,5218,Undirected
fantasy,horror,225671,Undirected
fantasy,magical-realism,42371,Undirected
fantasy,audiobook,192415,Undirected
fantasy,historical,65227,Undirected
fantasy,literature,15089,Undirected
fantasy,politics,5533,Undirected
fantasy,mystery,62598,Undirected
fantasy,crime,7612,Undirected
fantasy,young-adult-fantasy,227529,Undirected
fantasy,mythology,83387,Undirected
fantasy,aliens,21338,Undirected
fantasy,new-adult,72746,Undirected
fantasy,medieval,988,Undirected
fantasy,witches,17822,Undirected
fantasy,steampunk,58912,Undirected
fantasy,fae,33312,Undirected
fantasy,angels,69624,Undirected
fantasy,adult-fiction,11422,Undirected
fantasy,zombies,10044,Undirected
fantasy,post-apocalyptic,15779,Undirected
fantasy,paranormal-romance,46246,Undirected
fantasy,humor,79709,Undirected
fantasy,comedy,43627,Undirected
fantasy,gothic,15110,Undirected
fantasy,werewolves,18031,Undirected
fantasy,books-about-books,11600,Undirected
fantasy,dragons,85700,Undirected
fantasy,realistic-fiction,1154,Undirected
fantasy,inspirational,2934,Undirected
fantasy,lgbt,48147,Undirected
fantasy,thriller,23243,Undirected
fantasy,westerns,19218,Undirected
fantasy,japan,2645,Undirected
fantasy,japanese-literature,2374,Undirected
fantasy,space-opera,7852,Undirected
fantasy,fairy-tales,39224,Undirected
fantasy,christmas,4207,Undirected
fantasy,ghosts,3901,Undirected
fantasy,graphic-novels,36872,Undirected
fantasy,comics,26579,Undirected
fantasy,graphic-novels-comics,11970,Undirected
fantasy,coming-of-age,511,Undirected
fantasy,short-stories,27654,Undirected
fantasy,animals,749,Undirected
fantasy,dogs,551,Undirected
fantasy,canada,1911,Undirected
fantasy,fairies,10499,Undirected
fantasy,religion,2004,Undirected
fantasy,food,569,Undirected
fantasy,chick-lit,3923,Undirected
fantasy,literary-fiction,3318,Undirected
fantasy,supernatural,11240,Undirected
fantasy,novella,6167,Undirected
fantasy,russia,3279,Undirected
fantasy,russian-literature,2610,Undirected
fantasy,cyberpunk,2186,Undirected
fantasy,china,770,Undirected
fantasy,space,375,Undirected
fantasy,drama,3690,Undirected
fantasy,school,2940,Undirected
fantasy,dark-fantasy,11095,Undirected
fantasy,arthurian,9614,Undirected
fantasy,speculative-fiction,516,Undirected
fantasy,teen,871,Undirected
science-fiction,romance,190368,Undirected
science-fiction,audiobook,78013,Undirected
science-fiction,adventure,47386,Undirected
science-fiction,space,26568,Undirected
science-fiction,adult,21899,Undirected
science-fiction,classics,354713,Undirected
science-fiction,literature,57458,Undirected
science-fiction,novels,41029,Undirected
science-fiction,time-travel,27551,Undirected
science-fiction,contemporary,13820,Undirected
science-fiction,retellings,29025,Undirected
science-fiction,feminism,7489,Undirected
science-fiction,post-apocalyptic,42830,Undirected
science-fiction,horror,92405,Undirected
science-fiction,science-fiction-fantasy,132579,Undirected
science-fiction,school,12363,Undirected
science-fiction,historical-fiction,31729,Undirected
science-fiction,urban-fantasy,9019,Undirected
science-fiction,mythology,3445,Undirected
science-fiction,aliens,21075,Undirected
science-fiction,literary-fiction,4904,Undirected
science-fiction,zombies,9308,Undirected
science-fiction,paranormal,22283,Undirected
science-fiction,humor,33784,Undirected
science-fiction,comedy,21050,Undirected
science-fiction,gothic,10123,Undirected
science-fiction,war,12412,Undirected
science-fiction,vampires,4874,Undirected
science-fiction,thriller,21536,Undirected
science-fiction,mystery,20108,Undirected
science-fiction,mystery-thriller,6379,Undirected
science-fiction,politics,994,Undirected
science-fiction,westerns,2857,Undirected
science-fiction,space-opera,45532,Undirected
science-fiction,psychology,4411,Undirected
science-fiction,graphic-novels,21578,Undirected
science-fiction,comics,17777,Undirected
science-fiction,graphic-novels-comics,5586,Undirected
science-fiction,coming-of-age,1124,Undirected
science-fiction,canada,5768,Undirected
science-fiction,apocalyptic,275,Undirected
science-fiction,adult-fiction,253,Undirected
science-fiction,short-stories,10156,Undirected
science-fiction,cyberpunk,34000,Undirected
science-fiction,magical-realism,782,Undirected
science-fiction,books-about-books,1469,Undirected
science-fiction,survival,1306,Undirected
science-fiction,alternate-history,5951,Undirected
science-fiction,military-fiction,5268,Undirected
science-fiction,steampunk,7850,Undirected
science-fiction,china,5401,Undirected
science-fiction,historical,2947,Undirected
science-fiction,crime,683,Undirected
science-fiction,jewish,673,Undirected
science-fiction,religion,2590,Undirected
science-fiction,speculative-fiction,2387,Undirected
science-fiction,teen,2864,Undirected
science-fiction,lgbt,1743,Undirected
romance,contemporary,519625,Undirected
romance,realistic-fiction,98939,Undirected
romance,teen,20411,Undirected
romance,vampires,189853,Undirected
romance,paranormal,324903,Undirected
romance,erotica,50530,Undirected
romance,adult,174096,Undirected
romance,bdsm,30156,Undirected
romance,chick-lit,219117,Undirected
romance,adult-fiction,51848,Undirected
romance,historical-fiction,252637,Undirected
romance,historical,95183,Undirected
romance,magic,63166,Undirected
romance,audiobook,49629,Undirected
romance,classics,488075,Undirected
romance,school,14970,Undirected
romance,literature,67411,Undirected
romance,urban-fantasy,109943,Undirected
romance,memoir,4422,Undirected
romance,travel,3182,Undirected
romance,biography,1965,Undirected
romance,coming-of-age,7630,Undirected
romance,time-travel,38510,Undirected
romance,mystery,35753,Undirected
romance,retellings,41407,Undirected
romance,new-adult,165805,Undirected
romance,world-war-ii,3128,Undirected
romance,book-club,6674,Undirected
romance,gothic,23758,Undirected
romance,humor,45793,Undirected
romance,young-adult-fantasy,48778,Undirected
romance,japan,3839,Undirected
romance,witches,5726,Undirected
romance,contemporary-romance,137214,Undirected
romance,college,25577,Undirected
romance,steampunk,19527,Undirected
romance,fae,13414,Undirected
romance,angels,40348,Undirected
romance,paranormal-romance,42272,Undirected
romance,books-about-books,3675,Undirected
romance,werewolves,11622,Undirected
romance,adventure,7647,Undirected
romance,france,3452,Undirected
romance,music,5887,Undirected
romance,novels,4211,Undirected
romance,russia,5009,Undirected
romance,lgbt,30698,Undirected
romance,erotic-romance,10293,Undirected
romance,war,7487,Undirected
romance,australia,607,Undirected
romance,british-literature,2604,Undirected
romance,aliens,14412,Undirected
romance,plays,15213,Undirected
romance,drama,9410,Undirected
romance,science-fiction-fantasy,2240,Undirected
romance,italy,1239,Undirected
romance,fairy-tales,9245,Undirected
romance,crime,1390,Undirected
romance,queer,4804,Undirected
romance,horror,7871,Undirected
romance,zombies,1901,Undirected
romance,high-school,12659,Undirected
romance,mental-health,4476,Undirected
romance,comedy,814,Undirected
romance,sociology,789,Undirected
romance,literary-fiction,2237,Undirected
romance,mythology,11623,Undirected
romance,fairies,3973,Undirected
romance,young-adult-contemporary,5539,Undirected
romance,turkish-literature,259,Undirected
romance,apocalyptic,356,Undirected
romance,christian-fiction,2538,Undirected
romance,christian,2333,Undirected
romance,architecture,189,Undirected
romance,magical-realism,7570,Undirected
romance,ghosts,1882,Undirected
romance,knitting,352,Undirected
romance,short-stories,7895,Undirected
romance,disability,2218,Undirected
romance,high-fantasy,5584,Undirected
romance,supernatural,955,Undirected
romance,french-literature,1320,Undirected
romance,christmas,6022,Undirected
romance,american,702,Undirected
romance,thriller,596,Undirected
romance,19th-century,5660,Undirected
romance,scotland,1724,Undirected
romance,dragons,2232,Undirected
romance,sports,1727,Undirected
romance,fighters,1591,Undirected
romance,historical-romance,3630,Undirected
romance,regency,1550,Undirected
romance,espionage,1344,Undirected
romance,death,518,Undirected
romance,military-fiction,1668,Undirected
romance,psychology,337,Undirected
romance,asia,302,Undirected
romance,post-apocalyptic,840,Undirected
romance,dark,2777,Undirected
romance,anthologies,1337,Undirected
romance,abuse,1937,Undirected
romance,novella,1344,Undirected
contemporary,realistic-fiction,123482,Undirected
contemporary,teen,20863,Undirected
contemporary,historical-fiction,59154,Undirected
contemporary,historical,9612,Undirected
contemporary,adult,116573,Undirected
contemporary,adult-fiction,53871,Undirected
contemporary,erotica,20676,Undirected
contemporary,bdsm,9791,Undirected
contemporary,chick-lit,159784,Undirected
contemporary,classics,20173,Undirected
contemporary,novels,34827,Undirected
contemporary,audiobook,73656,Undirected
contemporary,coming-of-age,15586,Undirected
contemporary,literary-fiction,36132,Undirected
contemporary,art,2981,Undirected
contemporary,mystery,63166,Undirected
contemporary,mental-health,21455,Undirected
contemporary,war,2022,Undirected
contemporary,time-travel,4565,Undirected
contemporary,adventure,5187,Undirected
contemporary,book-club,13849,Undirected
contemporary,new-adult,92279,Undirected
contemporary,humor,37682,Undirected
contemporary,crime,4230,Undirected
contemporary,animals,3483,Undirected
contemporary,dogs,2388,Undirected
contemporary,drama,8205,Undirected
contemporary,contemporary-romance,65712,Undirected
contemporary,college,11125,Undirected
contemporary,psychology,1985,Undirected
contemporary,books-about-books,7199,Undirected
contemporary,lgbt,27588,Undirected
contemporary,africa,4005,Undirected
contemporary,music,5499,Undirected
contemporary,inspirational,2378,Undirected
contemporary,spirituality,1119,Undirected
contemporary,erotic-romance,3048,Undirected
contemporary,france,1711,Undirected
contemporary,short-stories,11835,Undirected
contemporary,british-literature,2898,Undirected
contemporary,thriller,11505,Undirected
contemporary,feminism,1747,Undirected
contemporary,race,7209,Undirected
contemporary,holocaust,542,Undirected
contemporary,italy,873,Undirected
contemporary,magical-realism,8915,Undirected
contemporary,japan,5568,Undirected
contemporary,japanese-literature,3655,Undirected
contemporary,literature,9308,Undirected
contemporary,american,1140,Undirected
contemporary,queer,5046,Undirected
contemporary,young-adult-contemporary,8542,Undirected
contemporary,paranormal,2505,Undirected
contemporary,ghosts,394,Undirected
contemporary,horror,4766,Undirected
contemporary,high-school,7758,Undirected
contemporary,family,1094,Undirected
contemporary,biography-memoir,634,Undirected
contemporary,india,7875,Undirected
contemporary,travel,593,Undirected
contemporary,mystery-thriller,2418,Undirected
contemporary,indian-literature,2101,Undirected
contemporary,sports,1664,Undirected
contemporary,baseball,641,Undirected
contemporary,russia,335,Undirected
contemporary,food,433,Undirected
contemporary,environment,325,Undirected
contemporary,mental-illness,3385,Undirected
contemporary,asia,1406,Undirected
contemporary,new-york,364,Undirected
contemporary,retellings,1380,Undirected
contemporary,knitting,374,Undirected
contemporary,disability,945,Undirected
contemporary,christmas,5284,Undirected
contemporary,fighters,752,Undirected
contemporary,china,1252,Undirected
contemporary,espionage,983,Undirected
contemporary,sudan,246,Undirected
contemporary,death,1072,Undirected
contemporary,military-fiction,973,Undirected
contemporary,medical,260,Undirected
contemporary,canada,736,Undirected
contemporary,african-american,335,Undirected
contemporary,abuse,1525,Undirected
contemporary,politics,178,Undirected
contemporary,dark,2147,Undirected
contemporary,anthologies,1094,Undirected
contemporary,journalism,202,Undirected
contemporary,novella,750,Undirected
realistic-fiction,teen,8932,Undirected
realistic-fiction,audiobook,7088,Undirected
realistic-fiction,coming-of-age,5179,Undirected
realistic-fiction,mystery,11323,Undirected
realistic-fiction,mental-health,7116,Undirected
realistic-fiction,new-adult,3323,Undirected
realistic-fiction,chick-lit,7096,Undirected
realistic-fiction,classics,9412,Undirected
realistic-fiction,school,2664,Undirected
realistic-fiction,read-for-school,1832,Undirected
realistic-fiction,music,924,Undirected
realistic-fiction,lgbt,5537,Undirected
realistic-fiction,race,2194,Undirected
realistic-fiction,humor,890,Undirected
realistic-fiction,young-adult-contemporary,1585,Undirected
realistic-fiction,mental-illness,1907,Undirected
realistic-fiction,thriller,893,Undirected
realistic-fiction,christmas,833,Undirected
realistic-fiction,death,328,Undirected
teen,mental-health,1055,Undirected
teen,mystery,1127,Undirected
teen,chick-lit,1675,Undirected
mystery,thriller,297758,Undirected
mystery,crime,226450,Undirected
mystery,mystery-thriller,242957,Undirected
mystery,suspense,130543,Undirected
mystery,mental-health,1725,Undirected
mystery,historical-fiction,87472,Undirected
mystery,novels,6004,Undirected
mystery,classics,136331,Undirected
mystery,chick-lit,17343,Undirected
mystery,audiobook,85856,Undirected
mystery,adult,16946,Undirected
mystery,humor,11182,Undirected
mystery,adult-fiction,3013,Undirected
mystery,drama,1077,Undirected
mystery,true-crime,11509,Undirected
mystery,historical,27570,Undirected
mystery,adventure,12667,Undirected
mystery,books-about-books,10310,Undirected
mystery,gothic,22385,Undirected
mystery,australia,1681,Undirected
mystery,ireland,17507,Undirected
mystery,horror,100416,Undirected
mystery,vampires,2591,Undirected
mystery,psychological-thriller,1572,Undirected
mystery,literary-fiction,5830,Undirected
mystery,urban-fantasy,14904,Undirected
mystery,paranormal,22239,Undirected
mystery,magic,3530,Undirected
mystery,book-club,2840,Undirected
mystery,ghosts,451,Undirected
mystery,africa,4846,Undirected
mystery,botswana,4038,Undirected
mystery,legal-thriller,2691,Undirected
mystery,new-adult,1136,Undirected
mystery,coming-of-age,1646,Undirected
mystery,supernatural,1244,Undirected
mystery,canada,6187,Undirected
mystery,short-stories,3150,Undirected
mystery,detective,17766,Undirected
mystery,southern,1394,Undirected
mystery,espionage,1263,Undirected
mystery,literature,4212,Undirected
mystery,paranormal-romance,1697,Undirected
mystery,alternate-history,1309,Undirected
mystery,jewish,1142,Undirected
mystery,19th-century,2767,Undirected
mystery,witches,601,Undirected
mystery,british-literature,250,Undirected
mystery,russia,1098,Undirected
mystery,historical-mystery,3711,Undirected
mystery,art,1104,Undirected
thriller,crime,112332,Undirected
thriller,mystery-thriller,145441,Undirected
thriller,suspense,113621,Undirected
thriller,historical-fiction,15377,Undirected
thriller,audiobook,37081,Undirected
thriller,adventure,14420,Undirected
thriller,classics,20170,Undirected
thriller,ireland,5037,Undirected
thriller,horror,140172,Undirected
thriller,adult,4674,Undirected
thriller,post-apocalyptic,2199,Undirected
thriller,psychological-thriller,2534,Undirected
thriller,paranormal,8081,Undirected
thriller,literary-fiction,1532,Undirected
thriller,drama,661,Undirected
thriller,legal-thriller,2234,Undirected
thriller,novels,2604,Undirected
thriller,short-stories,3441,Undirected
thriller,supernatural,617,Undirected
thriller,ghosts,699,Undirected
thriller,vampires,2722,Undirected
thriller,russia,1040,Undirected
thriller,lgbt,316,Undirected
crime,mystery-thriller,70384,Undirected
crime,suspense,36811,Undirected
crime,audiobook,16690,Undirected
crime,true-crime,15727,Undirected
crime,historical,3917,Undirected
crime,classics,46615,Undirected
crime,ireland,5636,Undirected
crime,humor,1706,Undirected
crime,chick-lit,1661,Undirected
crime,horror,12306,Undirected
crime,drama,454,Undirected
crime,africa,1432,Undirected
crime,botswana,624,Undirected
crime,religion,1602,Undirected
crime,legal-thriller,1652,Undirected
crime,historical-fiction,8475,Undirected
crime,adult,562,Undirected
crime,canada,936,Undirected
crime,detective,5617,Undirected
crime,southern,766,Undirected
crime,psychology,691,Undirected
crime,alternate-history,635,Undirected
crime,jewish,468,Undirected
crime,urban-fantasy,3232,Undirected
crime,paranormal,1384,Undirected
crime,russia,758,Undirected
mystery-thriller,suspense,49657,Undirected
mystery-thriller,historical-fiction,7334,Undirected
mystery-thriller,audiobook,19734,Undirected
mystery-thriller,adventure,4162,Undirected
mystery-thriller,classics,31014,Undirected
mystery-thriller,ireland,4801,Undirected
mystery-thriller,psychological-thriller,1107,Undirected
mystery-thriller,horror,7990,Undirected
mystery-thriller,africa,1301,Undirected
mystery-thriller,botswana,493,Undirected
mystery-thriller,historical,856,Undirected
mystery-thriller,adult,2082,Undirected
mystery-thriller,canada,875,Undirected
mystery-thriller,short-stories,1633,Undirected
mystery-thriller,detective,3007,Undirected
suspense,historical-fiction,4839,Undirected
suspense,adventure,4165,Undirected
suspense,audiobook,7225,Undirected
suspense,psychological-thriller,1208,Undirected
suspense,legal-thriller,612,Undirected
suspense,horror,11485,Undirected
suspense,novels,735,Undirected
suspense,short-stories,1106,Undirected
vampires,paranormal,195049,Undirected
vampires,witches,4489,Undirected
vampires,urban-fantasy,91170,Undirected
vampires,classics,23360,Undirected
vampires,horror,48446,Undirected
vampires,gothic,5129,Undirected
vampires,post-apocalyptic,2863,Undirected
vampires,historical-fiction,9347,Undirected
vampires,paranormal-romance,19712,Undirected
vampires,steampunk,6238,Undirected
vampires,supernatural,4206,Undirected
vampires,magic,3635,Undirected
vampires,werewolves,2258,Undirected
paranormal,urban-fantasy,139265,Undirected
paranormal,witches,6187,Undirected
paranormal,steampunk,21924,Undirected
paranormal,historical-fiction,29185,Undirected
paranormal,angels,40018,Undirected
paranormal,paranormal-romance,44501,Undirected
paranormal,magic,26863,Undirected
paranormal,werewolves,12446,Undirected
paranormal,aliens,13872,Undirected
paranormal,horror,72746,Undirected
paranormal,audiobook,2056,Undirected
paranormal,young-adult-fantasy,2119,Undirected
paranormal,ghosts,4019,Undirected
paranormal,fae,5945,Undirected
paranormal,fairies,3660,Undirected
paranormal,lgbt,2677,Undirected
paranormal,historical,7361,Undirected
paranormal,classics,5761,Undirected
paranormal,new-adult,777,Undirected
paranormal,supernatural,6236,Undirected
paranormal,adult,1882,Undirected
paranormal,gothic,1853,Undirected
paranormal,humor,1858,Undirected
paranormal,comedy,680,Undirected
paranormal,mythology,3632,Undirected
historical-fiction,historical,466318,Undirected
historical-fiction,classics,954110,Undirected
historical-fiction,war,127840,Undirected
historical-fiction,adult,62056,Undirected
historical-fiction,adult-fiction,62349,Undirected
historical-fiction,school,49894,Undirected
historical-fiction,literature,132091,Undirected
historical-fiction,novels,45905,Undirected
historical-fiction,world-war-ii,79900,Undirected
historical-fiction,audiobook,98367,Undirected
historical-fiction,magic,7384,Undirected
historical-fiction,book-club,83262,Undirected
historical-fiction,time-travel,53901,Undirected
historical-fiction,gothic,19200,Undirected
historical-fiction,horror,12844,Undirected
historical-fiction,australia,6910,Undirected
historical-fiction,holocaust,21131,Undirected
historical-fiction,france,17375,Undirected
