"author_id","total_ratings","total_reviews","avg_ratings"
"8650112","456","50","(3.52"
"4837834","				472","				196"," 3.31"
"2887543","410","227","(4.01"
"15939753","57","5","(3.56"
"28341700","170","9","(2.83"
"7768195","4","0","(4.00"
"5071978","169","82","(4.14"
"226177","478","207","(3.59"
"4721973","50","        38","4.18"
"24848917","221","117","(3.11"
"9774560","				44","				2"," 3.70"
"4862625","101","13","(4.35"
"1574926","123","18","(3.73"
"2911205","469","        120","4.29"
"3650137","				381","				97"," 3.52"
"3685587","				127","				64"," 3.69"
"2450202","				270","				14"," 3.49"
"5054798","1761","1348","(3.83"
"10185283","278","84","(3.59"
"34897351","319","137","(4.21"
"28434727","				111","				6"," 3.40"
"1454672","24","5","(3.96"
"58060451","48","34","(4.04"
"2302899","90","24","(4.39"
"43450416","35","2","(4.63"
"50422965","472","185","(4.16"
"34158882","29","7","(4.00"
"64344579","				404","				211"," 3.93"
"8578711","				686","				607"," 3.70"
"4718466","				850","				356"," 3.73"
"1105355","				527","				132"," 3.74"
"19491647","352","178","(4.13"
"3791861","488","145","(3.12"
"2669943","1152","863","(3.83"
"3910792","				643","				602"," 3.92"
"5680788","95","95","(3.67"
"3612632","				343","				50"," 3.64"
"16800465","				129","				11"," 4.27"
